customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST102017,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.83,1052.95,Yes
CUST102018,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.9,1677.0,Yes
CUST102019,Female,0,Yes,Yes,25,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No,One year,Yes,Electronic check,80.12,2005.31,No
CUST102020,Male,1,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,49.4,1031.94,Yes
CUST102021,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No,No,No,No,No,Two year,No,Mailed check,52.89,630.49,No
CUST102022,Female,1,No,Yes,11,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,No,Mailed check,100.61,1113.25,No
CUST102023,Male,0,Yes,No,70,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,59.16,4150.02,No
CUST102024,Male,0,No,No,0,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer,90.06,0.96,No
CUST102025,Female,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer,35.08,1120.27,No
CUST102026,Male,0,No,Yes,13,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,59.88,780.94,No
CUST102027,Female,1,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,75.19,4736.64,No
CUST102028,Female,0,Yes,No,42,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,46.73,1969.49,No
CUST102029,Female,0,No,Yes,57,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,62.16,3549.78,No
CUST102030,Male,0,No,Yes,40,No,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,95.98,3838.32,Yes
CUST102031,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,36.15,2428.14,No
CUST102032,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,70.08,2656.9,No
CUST102033,Female,0,Yes,Yes,0,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,46.18,-2.52,No
CUST102034,Male,0,No,No,40,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,One year,No,Credit card,61.02,2432.39,No
CUST102035,Female,0,Yes,No,44,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Bank transfer,57.54,2537.92,No
CUST102036,Female,0,No,No,12,Yes,No,No,No,No,No internet service,Yes,Yes,No,One year,No,Bank transfer,85.53,1035.86,No
CUST102037,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,96.72,6771.94,No
CUST102038,Female,0,Yes,Yes,8,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,One year,No,Bank transfer,69.97,565.09,No
CUST102039,Male,0,Yes,Yes,62,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,36.66,2270.95,No
CUST102040,Male,0,Yes,No,22,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Credit card,106.86,2352.15,No
CUST102041,Male,0,No,Yes,53,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,38.62,2043.81,No
CUST102042,Male,0,No,Yes,46,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card,77.85,3585.04,No
CUST102043,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card,72.73,2758.66,No
CUST102044,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,48.67,1209.81,No
CUST102045,Female,0,Yes,Yes,0,Yes,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,115.29,7.97,Yes
CUST102046,Female,0,No,No,13,Yes,No,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,87.67,1147.0,No
CUST102047,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.0,4294.7,No
CUST102048,Male,0,No,Yes,68,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,64.35,4382.23,No
CUST102049,Male,0,No,Yes,66,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,No,Credit card,29.25,1935.09,No
CUST102050,Female,1,No,No,48,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,98.07,4714.86,No
CUST102051,Male,0,No,No,49,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,28.36,1383.84,No
CUST102052,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,40.07,2291.4,No
CUST102053,Female,1,Yes,Yes,52,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card,36.45,1903.76,No
CUST102054,Male,0,No,Yes,56,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,26.82,1506.24,No
CUST102055,Male,0,Yes,Yes,17,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer,102.96,1752.31,No
CUST102056,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,110.63,1654.17,Yes
CUST102057,Male,0,Yes,Yes,1,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,82.55,89.87,Yes
CUST102058,Female,1,No,Yes,12,No,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,107.78,1294.9,Yes
CUST102059,Male,1,Yes,No,44,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No,One year,Yes,Bank transfer,87.51,3852.65,No
CUST102060,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,88.5,6285.63,No
CUST102061,Female,0,Yes,Yes,42,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,108.95,4583.24,No
CUST102062,Male,1,Yes,Yes,71,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,29.19,2065.23,Yes
CUST102063,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,25.47,1341.14,No
CUST102064,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,25.36,755.28,No
CUST102065,Female,1,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,61.79,494.16,No
CUST102066,Female,0,Yes,No,47,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,114.64,5387.47,Yes
CUST102067,Male,0,Yes,No,17,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,106.99,1819.07,Yes
CUST102068,Female,0,Yes,No,10,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,One year,No,Bank transfer,98.2,974.29,No
CUST102069,Male,1,No,Yes,61,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card,60.39,3689.65,Yes
CUST102070,Male,0,Yes,No,18,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card,102.42,1839.6,No
CUST102071,Male,0,No,No,23,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,41.85,970.81,No
CUST102072,Female,0,Yes,No,12,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,78.54,949.28,No
CUST102073,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,94.59,4247.82,No
CUST102074,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,29.24,1511.55,No
CUST102075,Male,0,Yes,No,28,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,107.41,3010.06,No
CUST102076,Female,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer,92.73,3237.1,No
CUST102077,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,No,Credit card,73.33,5134.54,No
CUST102078,Male,1,No,Yes,16,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,26.24,411.42,Yes
CUST102079,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,89.45,4203.74,No
CUST102080,Male,1,No,Yes,23,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Bank transfer,64.73,1487.17,No
CUST102081,Female,0,No,No,53,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,93.67,4966.33,No
CUST102082,Male,0,Yes,No,0,Yes,No phone service,No,No internet service,No,No,No internet service,Yes,No,Two year,No,Mailed check,23.64,-2.88,No
CUST102083,Female,0,No,No,66,No,No phone service,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,77.48,5106.48,Yes
CUST102084,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,64.7,330.34,No
CUST102085,Male,1,No,Yes,54,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,62.98,3396.91,No
CUST102086,Female,0,Yes,No,37,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No,One year,No,Bank transfer,71.76,2646.47,No
CUST102087,Male,0,No,Yes,32,Yes,No,No,No,No internet service,No,Yes,No,No,One year,No,Electronic check,32.37,1035.85,No
CUST102088,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.55,802.4,Yes
CUST102089,Male,0,No,Yes,19,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.47,1714.54,Yes
CUST102090,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,28.48,1536.94,Yes
CUST102091,Female,0,No,Yes,47,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,27.95,1311.7,No
CUST102092,Female,0,No,No,55,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,41.07,2249.82,No
CUST102093,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,43.97,403.1,No
CUST102094,Male,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,69.22,3535.4,No
CUST102095,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card,73.65,3600.77,No
CUST102096,Female,0,No,Yes,33,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,34.58,1133.78,No
CUST102097,Female,0,Yes,No,35,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,117.35,4097.46,Yes
CUST102098,Female,0,No,No,60,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,102.48,6158.51,No
CUST102099,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,83.35,1248.57,Yes
CUST102100,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,47.79,821.04,No
CUST102101,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,111.03,7770.5,Yes
CUST102102,Male,1,Yes,Yes,46,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,51.52,2362.0,No
CUST102103,Female,0,Yes,No,31,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card,51.92,1606.39,No
CUST102104,Female,0,No,Yes,42,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card,55.29,2320.54,No
CUST102105,Female,1,Yes,Yes,39,No,No,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,24.79,960.34,No
CUST102106,Male,1,Yes,No,64,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,26.19,1667.23,No
CUST102107,Male,0,Yes,No,34,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card,67.58,2294.05,No
CUST102108,Male,1,No,Yes,68,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,108.18,7357.03,Yes
CUST102109,Female,0,No,No,49,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,114.24,5592.87,No
CUST102110,Female,0,No,No,11,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,97.57,1082.44,Yes
CUST102111,Male,0,No,No,57,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,60.44,3444.71,No
CUST102112,Female,0,Yes,No,62,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,51.05,3157.71,No
CUST102113,Male,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,41.57,1993.63,No
CUST102114,Male,0,Yes,Yes,35,Yes,No phone service,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,73.85,2588.9,No
CUST102115,Female,0,No,No,53,No,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,68.25,3616.99,No
CUST102116,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.69,3064.36,No
CUST102117,Female,1,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Electronic check,51.62,1592.35,No
CUST102118,Male,0,Yes,No,52,Yes,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,78.19,4065.07,No
CUST102119,Female,1,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,80.79,2496.44,No
CUST102120,Female,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,No,Electronic check,107.52,6556.14,No
CUST102121,Female,0,No,Yes,36,No,No phone service,No,No,No,Yes,No internet service,No,No,One year,No,Bank transfer,96.14,3453.36,No
CUST102122,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,52.99,1964.15,No
CUST102123,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,57.95,1686.0,No
CUST102124,Female,1,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.95,2500.02,No
CUST102125,Female,0,Yes,Yes,31,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,37.09,1141.28,No
CUST102126,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,30.89,2004.79,No
CUST102127,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer,23.41,1171.71,No
CUST102128,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,61.77,623.06,No
CUST102129,Female,0,Yes,Yes,58,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,115.91,6720.84,No
CUST102130,Male,0,Yes,No,19,No,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,No,Electronic check,73.8,1399.52,No
CUST102131,Male,0,Yes,No,36,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,94.22,3400.09,No
CUST102132,Female,0,No,Yes,48,No,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,59.77,2867.95,No
CUST102133,Male,1,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No,No,No,No internet service,Two year,No,Mailed check,58.44,1050.86,No
CUST102134,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card,32.52,1754.28,No
CUST102135,Male,1,Yes,Yes,39,Yes,No,No,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,49.99,1946.87,No
CUST102136,Female,0,Yes,No,6,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,112.87,681.79,Yes
CUST102137,Female,0,Yes,No,4,No,No,No,No internet service,No,No internet service,Yes,No,Yes,One year,No,Bank transfer,69.02,271.72,No
CUST102138,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer,40.43,1655.21,No
CUST102139,Female,0,No,Yes,47,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,86.38,4055.51,No
CUST102140,Female,1,No,No,6,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,60.54,364.65,Yes
CUST102141,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Mailed check,102.73,1036.51,No
CUST102142,Female,1,No,No,48,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer,29.28,1403.25,Yes
CUST102143,Male,0,No,No,29,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,72.18,2102.58,No
CUST102144,Male,0,No,Yes,40,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.12,4007.93,No
CUST102145,Female,0,Yes,No,2,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,No,Electronic check,105.38,216.67,No
CUST102146,Male,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,No,Credit card,59.63,2322.23,No
CUST102147,Male,0,No,No,50,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,94.1,4699.49,Yes
CUST102148,Female,1,Yes,No,31,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,116.57,3615.21,No
CUST102149,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,82.19,3872.75,No
CUST102150,Male,0,Yes,No,70,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,101.16,7085.4,Yes
CUST102151,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Credit card,77.37,5419.53,No
CUST102152,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Mailed check,99.02,1880.38,No
CUST102153,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer,114.07,3885.97,No
CUST102154,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,91.15,2100.39,No
CUST102155,Female,0,No,Yes,39,No,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,35.44,1385.66,No
CUST102156,Female,0,Yes,No,51,Yes,No phone service,No,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,28.19,1433.54,No
CUST102157,Male,0,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,101.21,3855.13,No
CUST102158,Female,0,No,Yes,67,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,45.84,3066.29,No
CUST102159,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,107.53,6452.27,No
CUST102160,Male,0,No,No,64,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,39.62,2532.47,No
CUST102161,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,111.1,6770.72,No
CUST102162,Male,0,Yes,Yes,1,Yes,No,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,100.52,93.4,Yes
CUST102163,Female,0,Yes,Yes,5,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card,108.13,536.51,Yes
CUST102164,Female,0,Yes,No,42,No,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,43.27,1821.12,No
CUST102165,Male,0,No,No,39,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card,107.85,4215.65,No
CUST102166,Female,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,78.76,2999.95,No
CUST102167,Male,0,Yes,Yes,27,No,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,28.4,761.16,No
CUST102168,Female,0,Yes,Yes,62,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Electronic check,113.1,7003.77,No
CUST102169,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,39.46,2489.71,No
CUST102170,Male,0,Yes,No,11,Yes,No phone service,No,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,41.35,445.45,No
CUST102171,Female,1,Yes,Yes,40,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Credit card,90.4,3623.18,No
CUST102172,Male,0,Yes,No,28,No,Yes,No,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,78.31,2199.19,No
CUST102173,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,110.3,2432.47,No
CUST102174,Male,0,Yes,No,50,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Credit card,50.7,2536.05,No
CUST102175,Male,1,Yes,Yes,44,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,24.17,1072.95,Yes
CUST102176,Female,0,Yes,No,21,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,119.5,2508.67,Yes
CUST102177,Female,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.27,471.16,Yes
CUST102178,Male,0,Yes,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,36.19,224.78,No
CUST102179,Female,0,Yes,Yes,14,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card,118.44,1650.69,Yes
CUST102180,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card,76.29,3440.95,No
CUST102181,Male,0,No,Yes,60,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card,34.89,2089.5,No
CUST102182,Male,1,Yes,Yes,60,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,103.58,6220.17,No
CUST102183,Female,0,No,No,50,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,114.54,5717.0,No
CUST102184,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,108.13,3996.33,Yes
CUST102185,Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,39.86,443.63,No
CUST102186,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,One year,No,Bank transfer,25.27,1652.0,No
CUST102187,Female,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer,57.13,3021.31,No
CUST102188,Female,0,Yes,Yes,38,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,55.48,2107.43,No
CUST102189,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,60.59,2304.16,Yes
CUST102190,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,99.9,2906.15,Yes
CUST102191,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Credit card,20.96,984.19,No
CUST102192,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Credit card,87.48,2633.07,No
CUST102193,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,118.52,2854.04,No
CUST102194,Male,0,Yes,No,67,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Mailed check,59.92,4023.47,No
CUST102195,Female,1,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,68.51,3430.47,Yes
